Event Id,Chip Name,Timestamp,Item Id
15767RR,disposeShelf,2017-12-26 14:34:18,81r
15790RR,disposeShelf,2017-12-26 14:56:18,63r
15792RR,disposeShelf,2017-12-26 14:57:18,30r
15797RR,disposeShelf,2017-12-26 15:04:18,83r
15810RR,disposeShelf,2017-12-26 15:29:18,62r
15845RR,disposeShelf,2017-12-26 16:25:18,99r
15855RR,disposeShelf,2017-12-26 16:35:18,41r
15893RR,disposeShelf,2017-12-26 17:18:18,3r
15923RR,disposeShelf,2017-12-26 17:45:18,24r
15929RR,disposeShelf,2017-12-26 17:49:18,69r
15958RR,disposeShelf,2017-12-26 18:16:18,55r
15968RR,disposeShelf,2017-12-26 18:21:18,56r
15970RR,disposeShelf,2017-12-26 18:22:18,60r
15973RR,disposeShelf,2017-12-26 18:23:18,73r
15994RR,disposeShelf,2017-12-26 18:51:18,6r
16032RR,disposeShelf,2017-12-26 19:37:18,75r
16035RR,disposeShelf,2017-12-26 19:39:18,26r
16052RR,disposeShelf,2017-12-26 20:00:18,1r
16071RR,disposeShelf,2017-12-26 20:28:18,29r
16090RR,disposeShelf,2017-12-26 20:50:18,66r
16106RR,disposeShelf,2017-12-26 21:10:18,58r
16109RR,disposeShelf,2017-12-26 21:12:18,36r
16127RR,disposeShelf,2017-12-26 21:35:18,98r
16152RR,disposeShelf,2017-12-26 22:01:18,82r
16160RR,disposeShelf,2017-12-26 22:10:18,51r
16177RR,disposeShelf,2017-12-26 22:25:18,91r
16200RR,disposeShelf,2017-12-26 22:56:18,72r
16206RR,disposeShelf,2017-12-26 23:04:18,30r
16219RR,disposeShelf,2017-12-26 23:15:18,63r
16239RR,disposeShelf,2017-12-26 23:43:18,44r
16265RR,disposeShelf,2017-12-27 00:08:18,48r
16288RR,disposeShelf,2017-12-27 00:30:18,31r
16290RR,disposeShelf,2017-12-27 00:32:18,67r
16311RR,disposeShelf,2017-12-27 00:55:18,68r
16327RR,disposeShelf,2017-12-27 01:06:18,61r
16347RR,disposeShelf,2017-12-27 01:24:18,77r
16354RR,disposeShelf,2017-12-27 01:31:18,97r
16365RR,disposeShelf,2017-12-27 01:50:18,71r
16390RR,disposeShelf,2017-12-27 02:20:18,15r
16415RR,disposeShelf,2017-12-27 02:43:18,7r
16422RR,disposeShelf,2017-12-27 02:50:18,65r
16424RR,disposeShelf,2017-12-27 02:51:18,39r
16431RR,disposeShelf,2017-12-27 02:56:18,94r
16451RR,disposeShelf,2017-12-27 03:37:18,79r
16476RR,disposeShelf,2017-12-27 04:23:18,43r
16517RR,disposeShelf,2017-12-27 05:17:18,21r
16540RR,disposeShelf,2017-12-27 05:46:18,32r
16547RR,disposeShelf,2017-12-27 05:51:18,4r
16566RR,disposeShelf,2017-12-27 06:10:18,18r
16567RR,disposeShelf,2017-12-27 06:12:18,45r
16579RR,disposeShelf,2017-12-27 06:27:18,22r
16600RR,disposeShelf,2017-12-27 07:00:18,8r
16626RR,disposeShelf,2017-12-27 07:31:18,10r
16639RR,disposeShelf,2017-12-27 07:46:18,38r
16650RR,disposeShelf,2017-12-27 07:58:18,42r
16654RR,disposeShelf,2017-12-27 08:02:18,0r
16674RR,disposeShelf,2017-12-27 08:33:18,33r
16701RR,disposeShelf,2017-12-27 09:01:18,86r
16703RR,disposeShelf,2017-12-27 09:03:18,54r
16729RR,disposeShelf,2017-12-27 09:34:18,13r
16744RR,disposeShelf,2017-12-27 09:49:18,28r
16752RR,disposeShelf,2017-12-27 09:54:18,50r
16757RR,disposeShelf,2017-12-27 10:02:18,74r
16800RR,disposeShelf,2017-12-27 11:00:18,49r
16806RR,disposeShelf,2017-12-27 11:07:18,45r
16812RR,disposeShelf,2017-12-27 11:19:18,27r
16833RR,disposeShelf,2017-12-27 11:41:18,93r
16850RR,disposeShelf,2017-12-27 12:03:18,2r
16867RR,disposeShelf,2017-12-27 12:24:18,76r
16889RR,disposeShelf,2017-12-27 12:50:18,19r
16906RR,disposeShelf,2017-12-27 13:10:18,80r
16920RR,disposeShelf,2017-12-27 13:21:18,39r
16931RR,disposeShelf,2017-12-27 13:28:18,20r
16956RR,disposeShelf,2017-12-27 14:08:18,46r
16970RR,disposeShelf,2017-12-27 14:24:18,52r
16980RR,disposeShelf,2017-12-27 14:37:18,59r
16995RR,disposeShelf,2017-12-27 14:57:18,90r
17026RR,disposeShelf,2017-12-27 15:55:18,23r
17091RR,disposeShelf,2017-12-27 17:05:18,92r
17104RR,disposeShelf,2017-12-27 17:14:18,53r
17115RR,disposeShelf,2017-12-27 17:22:18,71r
17122RR,disposeShelf,2017-12-27 17:29:18,48r
17135RR,disposeShelf,2017-12-27 17:44:18,95r
17165RR,disposeShelf,2017-12-27 18:11:18,96r
17170RR,disposeShelf,2017-12-27 18:15:18,35r
17174RR,disposeShelf,2017-12-27 18:22:18,81r
17184RR,disposeShelf,2017-12-27 18:30:18,17r
17205RR,disposeShelf,2017-12-27 19:04:18,83r
17207RR,disposeShelf,2017-12-27 19:05:18,62r
17244RR,disposeShelf,2017-12-27 19:45:18,99r
17254RR,disposeShelf,2017-12-27 19:52:18,78r
17267RR,disposeShelf,2017-12-27 20:04:18,41r
17285RR,disposeShelf,2017-12-27 20:25:18,3r
17319RR,disposeShelf,2017-12-27 21:04:18,24r
17321RR,disposeShelf,2017-12-27 21:07:18,26r
17323RR,disposeShelf,2017-12-27 21:09:18,55r
17356RR,disposeShelf,2017-12-27 21:54:18,60r
17366RR,disposeShelf,2017-12-27 22:01:18,56r
17384RR,disposeShelf,2017-12-27 22:26:18,73r
17418RR,disposeShelf,2017-12-27 23:01:18,6r
17425RR,disposeShelf,2017-12-27 23:08:18,1r
17428RR,disposeShelf,2017-12-27 23:10:18,75r
17438RR,disposeShelf,2017-12-27 23:26:18,29r
17478RR,disposeShelf,2017-12-28 00:18:18,36r
17497RR,disposeShelf,2017-12-28 00:40:18,58r
17519RR,disposeShelf,2017-12-28 00:56:18,82r
17522RR,disposeShelf,2017-12-28 00:58:18,98r
17553RR,disposeShelf,2017-12-28 01:30:18,51r
17563RR,disposeShelf,2017-12-28 01:37:18,91r
17568RR,disposeShelf,2017-12-28 01:43:18,72r
17623RR,disposeShelf,2017-12-28 02:42:18,44r
17624RR,disposeShelf,2017-12-28 02:43:18,31r
17631RR,disposeShelf,2017-12-28 02:48:18,67r
17640RR,disposeShelf,2017-12-28 02:59:18,68r
17654RR,disposeShelf,2017-12-28 03:22:18,61r
17679RR,disposeShelf,2017-12-28 03:55:18,97r
17708RR,disposeShelf,2017-12-28 04:39:18,7r
17735RR,disposeShelf,2017-12-28 05:21:18,87r
17743RR,disposeShelf,2017-12-28 05:29:18,12r
17752RR,disposeShelf,2017-12-28 05:39:18,37r
17806RR,disposeShelf,2017-12-28 06:50:18,32r
17819RR,disposeShelf,2017-12-28 07:04:18,4r
17865RR,disposeShelf,2017-12-28 07:50:18,8r
17871RR,disposeShelf,2017-12-28 07:54:18,22r
17886RR,disposeShelf,2017-12-28 08:12:18,34r
17894RR,disposeShelf,2017-12-28 08:17:18,10r
17913RR,disposeShelf,2017-12-28 08:40:18,38r
17916RR,disposeShelf,2017-12-28 08:42:18,30r
17965RR,disposeShelf,2017-12-28 09:31:18,33r
17967RR,disposeShelf,2017-12-28 09:32:18,86r
17968RR,disposeShelf,2017-12-28 09:33:18,0r
17983RR,disposeShelf,2017-12-28 09:50:18,54r
17997RR,disposeShelf,2017-12-28 10:04:18,13r
18028RR,disposeShelf,2017-12-28 11:02:18,74r
18034RR,disposeShelf,2017-12-28 11:10:18,18r
18055RR,disposeShelf,2017-12-28 11:36:18,49r
18067RR,disposeShelf,2017-12-28 11:53:18,45r
18077RR,disposeShelf,2017-12-28 12:17:18,27r
18108RR,disposeShelf,2017-12-28 12:55:18,93r
18116RR,disposeShelf,2017-12-28 13:01:18,94r
18127RR,disposeShelf,2017-12-28 13:20:18,65r
18129RR,disposeShelf,2017-12-28 13:22:18,2r
18164RR,disposeShelf,2017-12-28 14:13:18,76r
18193RR,disposeShelf,2017-12-28 14:50:18,80r
18198RR,disposeShelf,2017-12-28 14:54:18,39r
18216RR,disposeShelf,2017-12-28 15:22:18,46r
18242RR,disposeShelf,2017-12-28 16:22:18,59r
18273RR,disposeShelf,2017-12-28 16:59:18,42r
18291RR,disposeShelf,2017-12-28 17:15:18,23r
18292RR,disposeShelf,2017-12-28 17:15:18,57r
18306RR,disposeShelf,2017-12-28 17:28:18,47r
18334RR,disposeShelf,2017-12-28 18:01:18,92r
18347RR,disposeShelf,2017-12-28 18:09:18,82r
18365RR,disposeShelf,2017-12-28 18:23:18,53r
18385RR,disposeShelf,2017-12-28 18:44:18,90r
18399RR,disposeShelf,2017-12-28 18:54:18,71r
18404RR,disposeShelf,2017-12-28 18:59:18,48r
18426RR,disposeShelf,2017-12-28 19:20:18,96r
18433RR,disposeShelf,2017-12-28 19:24:18,95r
18480RR,disposeShelf,2017-12-28 20:30:18,17r
18500RR,disposeShelf,2017-12-28 20:51:18,62r
18510RR,disposeShelf,2017-12-28 21:06:18,99r
18520RR,disposeShelf,2017-12-28 21:12:18,78r
18526RR,disposeShelf,2017-12-28 21:27:18,73r
18547RR,disposeShelf,2017-12-28 22:03:18,3r
18553RR,disposeShelf,2017-12-28 22:09:18,41r
18587RR,disposeShelf,2017-12-28 22:49:18,26r
18589RR,disposeShelf,2017-12-28 22:51:18,69r
18611RR,disposeShelf,2017-12-28 23:37:18,60r
18620RR,disposeShelf,2017-12-28 23:49:18,56r
18630RR,disposeShelf,2017-12-29 00:07:18,78r
18669RR,disposeShelf,2017-12-29 00:58:18,35r
18672RR,disposeShelf,2017-12-29 01:01:18,6r
18694RR,disposeShelf,2017-12-29 01:28:18,1r
18696RR,disposeShelf,2017-12-29 01:30:18,75r
18721RR,disposeShelf,2017-12-29 02:09:18,29r
18744RR,disposeShelf,2017-12-29 02:35:18,36r
18760RR,disposeShelf,2017-12-29 02:50:18,98r
18771RR,disposeShelf,2017-12-29 03:01:18,23r
18783RR,disposeShelf,2017-12-29 03:19:18,51r
18811RR,disposeShelf,2017-12-29 03:50:18,91r
18813RR,disposeShelf,2017-12-29 03:53:18,72r
18822RR,disposeShelf,2017-12-29 04:03:18,63r
18846RR,disposeShelf,2017-12-29 04:32:18,44r
18869RR,disposeShelf,2017-12-29 05:00:18,31r
18876RR,disposeShelf,2017-12-29 05:05:18,58r
18883RR,disposeShelf,2017-12-29 05:15:18,67r
18888RR,disposeShelf,2017-12-29 05:22:18,68r
18924RR,disposeShelf,2017-12-29 06:25:18,61r
18930RR,disposeShelf,2017-12-29 06:33:18,97r
18945RR,disposeShelf,2017-12-29 07:00:18,7r
18977RR,disposeShelf,2017-12-29 07:56:18,37r
19013RR,disposeShelf,2017-12-29 08:31:18,5r
19026RR,disposeShelf,2017-12-29 08:41:18,8r
19028RR,disposeShelf,2017-12-29 08:42:18,32r
19045RR,disposeShelf,2017-12-29 08:55:18,4r
19054RR,disposeShelf,2017-12-29 09:04:18,34r
19067RR,disposeShelf,2017-12-29 09:22:18,22r
19100RR,disposeShelf,2017-12-29 10:05:18,10r
19112RR,disposeShelf,2017-12-29 10:22:18,38r
19133RR,disposeShelf,2017-12-29 10:58:18,33r
19168RR,disposeShelf,2017-12-29 11:46:18,13r
19176RR,disposeShelf,2017-12-29 11:53:18,28r
19183RR,disposeShelf,2017-12-29 12:02:18,5r
19207RR,disposeShelf,2017-12-29 12:34:18,50r
19227RR,disposeShelf,2017-12-29 12:59:18,18r
19242RR,disposeShelf,2017-12-29 13:11:18,45r
19255RR,disposeShelf,2017-12-29 13:31:18,27r
19266RR,disposeShelf,2017-12-29 13:44:18,93r
19317RR,disposeShelf,2017-12-29 15:02:18,19r
19318RR,disposeShelf,2017-12-29 15:04:18,2r
19334RR,disposeShelf,2017-12-29 15:16:18,87r
19344RR,disposeShelf,2017-12-29 15:26:18,80r
19352RR,disposeShelf,2017-12-29 15:39:18,76r
19362RR,disposeShelf,2017-12-29 15:50:18,39r
19385RR,disposeShelf,2017-12-29 16:27:18,46r
19396RR,disposeShelf,2017-12-29 16:44:18,52r
19426RR,disposeShelf,2017-12-29 17:32:18,57r
19449RR,disposeShelf,2017-12-29 17:52:18,12r
19457RR,disposeShelf,2017-12-29 18:03:18,82r
19467RR,disposeShelf,2017-12-29 18:08:18,92r
19472RR,disposeShelf,2017-12-29 18:23:18,53r
19486RR,disposeShelf,2017-12-29 18:52:18,90r
19516RR,disposeShelf,2017-12-29 19:29:18,71r
19537RR,disposeShelf,2017-12-29 19:53:18,48r
19547RR,disposeShelf,2017-12-29 20:04:18,95r
19561RR,disposeShelf,2017-12-29 20:18:18,83r
19563RR,disposeShelf,2017-12-29 20:20:18,81r
19586RR,disposeShelf,2017-12-29 21:09:18,17r
19610RR,disposeShelf,2017-12-29 21:45:18,99r
19627RR,disposeShelf,2017-12-29 22:12:18,73r
19641RR,disposeShelf,2017-12-29 22:30:18,41r
19662RR,disposeShelf,2017-12-29 22:49:18,26r
19672RR,disposeShelf,2017-12-29 22:57:18,69r
19681RR,disposeShelf,2017-12-29 23:05:18,3r
19709RR,disposeShelf,2017-12-29 23:41:18,60r
19723RR,disposeShelf,2017-12-30 00:00:18,56r
19756RR,disposeShelf,2017-12-30 00:34:18,6r
19762RR,disposeShelf,2017-12-30 00:37:18,82r
19763RR,disposeShelf,2017-12-30 00:37:18,42r
19784RR,disposeShelf,2017-12-30 01:00:18,75r
19796RR,disposeShelf,2017-12-30 01:18:18,48r
19803RR,disposeShelf,2017-12-30 01:22:18,1r
19819RR,disposeShelf,2017-12-30 01:46:18,29r
19837RR,disposeShelf,2017-12-30 02:05:18,46r
19852RR,disposeShelf,2017-12-30 02:20:18,36r
19880RR,disposeShelf,2017-12-30 02:53:18,23r
19882RR,disposeShelf,2017-12-30 02:54:18,98r
19901RR,disposeShelf,2017-12-30 03:25:18,51r
19916RR,disposeShelf,2017-12-30 03:45:18,72r
19939RR,disposeShelf,2017-12-30 04:23:18,44r
19963RR,disposeShelf,2017-12-30 04:58:18,31r
19982RR,disposeShelf,2017-12-30 05:33:18,67r
19995RR,disposeShelf,2017-12-30 05:46:18,58r
20006RR,disposeShelf,2017-12-30 05:59:18,68r
20037RR,disposeShelf,2017-12-30 06:28:18,2r
20041RR,disposeShelf,2017-12-30 06:31:18,61r
20043RR,disposeShelf,2017-12-30 06:33:18,97r
20050RR,disposeShelf,2017-12-30 06:42:18,7r
20072RR,disposeShelf,2017-12-30 07:17:18,79r
20090RR,disposeShelf,2017-12-30 07:42:18,37r
20096RR,disposeShelf,2017-12-30 07:51:18,8r
20115RR,disposeShelf,2017-12-30 08:28:18,4r
20142RR,disposeShelf,2017-12-30 09:23:18,32r
20151RR,disposeShelf,2017-12-30 09:32:18,86r
20168RR,disposeShelf,2017-12-30 09:59:18,10r
20217RR,disposeShelf,2017-12-30 11:21:18,13r
20221RR,disposeShelf,2017-12-30 11:23:18,28r
20231RR,disposeShelf,2017-12-30 11:36:18,5r
20252RR,disposeShelf,2017-12-30 12:16:18,50r
20277RR,disposeShelf,2017-12-30 13:05:18,45r
20325RR,disposeShelf,2017-12-30 14:27:18,87r
20345RR,disposeShelf,2017-12-30 14:41:18,33r
20350RR,disposeShelf,2017-12-30 14:47:18,76r
20359RR,disposeShelf,2017-12-30 14:55:18,80r
20373RR,disposeShelf,2017-12-30 15:07:18,91r
20377RR,disposeShelf,2017-12-30 15:10:18,39r
20414RR,disposeShelf,2017-12-30 15:53:18,78r
20423RR,disposeShelf,2017-12-30 16:00:18,57r
20426RR,disposeShelf,2017-12-30 16:03:18,52r
20444RR,disposeShelf,2017-12-30 16:24:18,12r
20454RR,disposeShelf,2017-12-30 16:37:18,53r
20478RR,disposeShelf,2017-12-30 17:12:18,90r
20513RR,disposeShelf,2017-12-30 17:44:18,71r
20532RR,disposeShelf,2017-12-30 18:04:18,83r
20536RR,disposeShelf,2017-12-30 18:07:18,95r
20544RR,disposeShelf,2017-12-30 18:16:18,81r
20560RR,disposeShelf,2017-12-30 18:38:18,99r
20566RR,disposeShelf,2017-12-30 18:46:18,17r
20594RR,disposeShelf,2017-12-30 19:28:18,41r
20606RR,disposeShelf,2017-12-30 19:41:18,26r
20636RR,disposeShelf,2017-12-30 20:20:18,69r
20638RR,disposeShelf,2017-12-30 20:22:18,60r
20674RR,disposeShelf,2017-12-30 21:07:18,6r
20682RR,disposeShelf,2017-12-30 21:13:18,56r
20701RR,disposeShelf,2017-12-30 21:45:18,75r
20718RR,disposeShelf,2017-12-30 22:14:18,1r
20737RR,disposeShelf,2017-12-30 22:38:18,46r
20755RR,disposeShelf,2017-12-30 22:56:18,36r
20770RR,disposeShelf,2017-12-30 23:23:18,23r
20808RR,disposeShelf,2017-12-31 00:43:18,51r
20819RR,disposeShelf,2017-12-31 00:50:18,31r
20825RR,disposeShelf,2017-12-31 01:03:18,49r
20839RR,disposeShelf,2017-12-31 01:28:18,67r
20863RR,disposeShelf,2017-12-31 02:02:18,58r
20882RR,disposeShelf,2017-12-31 02:34:18,68r
20891RR,disposeShelf,2017-12-31 02:44:18,38r
20928RR,disposeShelf,2017-12-31 03:26:18,82r
20934RR,disposeShelf,2017-12-31 03:36:18,7r
20944RR,disposeShelf,2017-12-31 03:46:18,97r
20962RR,disposeShelf,2017-12-31 04:04:18,37r
20978RR,disposeShelf,2017-12-31 04:26:18,8r
20992RR,disposeShelf,2017-12-31 04:43:18,32r
21018RR,disposeShelf,2017-12-31 05:20:18,86r
21037RR,disposeShelf,2017-12-31 05:43:18,10r
21055RR,disposeShelf,2017-12-31 05:58:18,28r
21063RR,disposeShelf,2017-12-31 06:08:18,5r
21076RR,disposeShelf,2017-12-31 06:16:18,50r
21095RR,disposeShelf,2017-12-31 06:37:18,45r
21111RR,disposeShelf,2017-12-31 06:50:18,44r
21130RR,disposeShelf,2017-12-31 07:07:18,27r
21142RR,disposeShelf,2017-12-31 07:23:18,69r
21152RR,disposeShelf,2017-12-31 07:35:18,76r
21156RR,disposeShelf,2017-12-31 07:37:18,33r
21190RR,disposeShelf,2017-12-31 08:37:18,91r
21204RR,disposeShelf,2017-12-31 08:56:18,39r
21219RR,disposeShelf,2017-12-31 09:07:18,78r
21243RR,disposeShelf,2017-12-31 09:32:18,57r
21264RR,disposeShelf,2017-12-31 09:56:18,52r
21267RR,disposeShelf,2017-12-31 09:59:18,12r
21282RR,disposeShelf,2017-12-31 10:23:18,53r
21322RR,disposeShelf,2017-12-31 11:24:18,83r
21324RR,disposeShelf,2017-12-31 11:25:18,95r
21359RR,disposeShelf,2017-12-31 12:05:18,17r
21415RR,disposeShelf,2017-12-31 13:12:18,26r
21423RR,disposeShelf,2017-12-31 13:19:18,76r
21429RR,disposeShelf,2017-12-31 13:27:18,39r
21438RR,disposeShelf,2017-12-31 13:34:18,60r
21445RR,disposeShelf,2017-12-31 13:39:18,91r
21473RR,disposeShelf,2017-12-31 14:18:18,56r
21488RR,disposeShelf,2017-12-31 14:31:18,75r
21490RR,disposeShelf,2017-12-31 14:33:18,1r
21514RR,disposeShelf,2017-12-31 15:05:18,46r
21557RR,disposeShelf,2017-12-31 16:06:18,23r
21558RR,disposeShelf,2017-12-31 16:07:18,32r
21577RR,disposeShelf,2017-12-31 16:26:18,51r
21603RR,disposeShelf,2017-12-31 17:00:18,31r
21622RR,disposeShelf,2017-12-31 17:14:18,49r
21626RR,disposeShelf,2017-12-31 17:18:18,67r
21640RR,disposeShelf,2017-12-31 17:33:18,58r
21667RR,disposeShelf,2017-12-31 18:02:18,68r
21683RR,disposeShelf,2017-12-31 18:16:18,82r
21691RR,disposeShelf,2017-12-31 18:25:18,38r
21704RR,disposeShelf,2017-12-31 18:39:18,97r
21720RR,disposeShelf,2017-12-31 19:02:18,7r
21745RR,disposeShelf,2017-12-31 19:37:18,8r
21758RR,disposeShelf,2017-12-31 19:57:18,32r
21777RR,disposeShelf,2017-12-31 20:30:18,5r
21786RR,disposeShelf,2017-12-31 20:42:18,28r
21808RR,disposeShelf,2017-12-31 21:29:18,60r
21824RR,disposeShelf,2017-12-31 21:48:18,45r
21843RR,disposeShelf,2017-12-31 22:14:18,27r
21852RR,disposeShelf,2017-12-31 22:32:18,44r
21862RR,disposeShelf,2017-12-31 22:50:18,69r
21881RR,disposeShelf,2017-12-31 23:17:18,80r
21904RR,disposeShelf,2017-12-31 23:52:18,99r
21915RR,disposeShelf,2018-01-01 00:02:18,78r
21932RR,disposeShelf,2018-01-01 00:47:18,57r
21961RR,disposeShelf,2018-01-01 01:37:18,83r
21983RR,disposeShelf,2018-01-01 02:01:18,17r
21994RR,disposeShelf,2018-01-01 02:10:18,95r
21996RR,disposeShelf,2018-01-01 02:12:18,41r
22032RR,disposeShelf,2018-01-01 03:30:18,39r
22040RR,disposeShelf,2018-01-01 03:42:18,91r
22049RR,disposeShelf,2018-01-01 03:58:18,56r
22071RR,disposeShelf,2018-01-01 04:44:18,1r
22099RR,disposeShelf,2018-01-01 05:20:18,36r
22113RR,disposeShelf,2018-01-01 05:33:18,23r
22117RR,disposeShelf,2018-01-01 05:40:18,51r
22135RR,disposeShelf,2018-01-01 06:12:18,31r
22161RR,disposeShelf,2018-01-01 06:49:18,49r
22173RR,disposeShelf,2018-01-01 07:05:18,68r
22195RR,disposeShelf,2018-01-01 07:34:18,82r
22211RR,disposeShelf,2018-01-01 07:57:18,38r
22236RR,disposeShelf,2018-01-01 08:33:18,97r
22247RR,disposeShelf,2018-01-01 08:46:18,8r
22270RR,disposeShelf,2018-01-01 09:10:18,32r
22272RR,disposeShelf,2018-01-01 09:13:18,86r
22297RR,disposeShelf,2018-01-01 09:42:18,28r
22310RR,disposeShelf,2018-01-01 10:00:18,60r
22336RR,disposeShelf,2018-01-01 10:34:18,27r
22346RR,disposeShelf,2018-01-01 10:39:18,45r
22376RR,disposeShelf,2018-01-01 11:11:18,69r
22386RR,disposeShelf,2018-01-01 11:23:18,44r
22400RR,disposeShelf,2018-01-01 11:40:18,99r
22412RR,disposeShelf,2018-01-01 11:51:18,80r
22433RR,disposeShelf,2018-01-01 12:23:18,83r
22446RR,disposeShelf,2018-01-01 12:32:18,57r
22476RR,disposeShelf,2018-01-01 13:03:18,95r
22479RR,disposeShelf,2018-01-01 13:05:18,41r
22488RR,disposeShelf,2018-01-01 13:17:18,39r
22504RR,disposeShelf,2018-01-01 13:32:18,91r
22515RR,disposeShelf,2018-01-01 13:44:18,56r
22554RR,disposeShelf,2018-01-01 14:34:18,78r
22555RR,disposeShelf,2018-01-01 14:35:18,1r
22569RR,disposeShelf,2018-01-01 15:06:18,23r
22601RR,disposeShelf,2018-01-01 16:05:18,68r
22626RR,disposeShelf,2018-01-01 16:29:18,57r
22644RR,disposeShelf,2018-01-01 16:45:18,38r
22648RR,disposeShelf,2018-01-01 16:48:18,97r
22668RR,disposeShelf,2018-01-01 17:14:18,8r
22680RR,disposeShelf,2018-01-01 17:25:18,32r
22717RR,disposeShelf,2018-01-01 18:06:18,86r
22722RR,disposeShelf,2018-01-01 18:09:18,5r
22737RR,disposeShelf,2018-01-01 18:25:18,28r
22739RR,disposeShelf,2018-01-01 18:27:18,60r
22741RR,disposeShelf,2018-01-01 18:29:18,27r
22767RR,disposeShelf,2018-01-01 19:22:18,44r
22799RR,disposeShelf,2018-01-01 20:05:18,99r
22804RR,disposeShelf,2018-01-01 20:18:18,38r
22822RR,disposeShelf,2018-01-01 20:51:18,83r
22860RR,disposeShelf,2018-01-01 21:38:18,41r
22875RR,disposeShelf,2018-01-01 21:55:18,39r
22887RR,disposeShelf,2018-01-01 22:19:18,91r
22893RR,disposeShelf,2018-01-01 22:25:18,56r
22925RR,disposeShelf,2018-01-01 23:19:18,80r
22926RR,disposeShelf,2018-01-01 23:21:18,23r
22959RR,disposeShelf,2018-01-02 00:15:18,68r
22973RR,disposeShelf,2018-01-02 00:32:18,57r
22992RR,disposeShelf,2018-01-02 01:11:18,8r
23008RR,disposeShelf,2018-01-02 01:49:18,86r
23029RR,disposeShelf,2018-01-02 02:29:18,97r
23046RR,disposeShelf,2018-01-02 03:09:18,27r
23064RR,disposeShelf,2018-01-02 03:56:18,38r
23108RR,disposeShelf,2018-01-02 05:57:18,23r
23137RR,disposeShelf,2018-01-02 06:51:18,57r
23143RR,disposeShelf,2018-01-02 06:57:18,86r
23166RR,disposeShelf,2018-01-02 07:26:18,97r
23185RR,disposeShelf,2018-01-02 07:52:18,27r
23194RR,disposeShelf,2018-01-02 08:00:18,91r
23208RR,disposeShelf,2018-01-02 08:22:18,23r
23232RR,disposeShelf,2018-01-02 08:51:18,86r
23234RR,disposeShelf,2018-01-02 08:54:18,57r
23269RR,disposeShelf,2018-01-02 09:56:18,97r
23280RR,disposeShelf,2018-01-02 10:04:18,27r
23293RR,disposeShelf,2018-01-02 10:30:18,23r
